id,occupation,gender,fame,birthyear
26378,sports,male,star,C
39975,sports,female,star,B
14833,science,female,star,C
7110,performer,male,star,D
9790,performer,female,star,B
44616,performer,male,star,C
18571,creator,female,star,E
45892,performer,male,star,B
35840,performer,female,star,B
31143,sports,male,star,B
3498,science,male,star,D
37377,creator,female,star,D
3119,sports,male,star,C
7635,sports,male,star,B
47354,politics,male,star,D
9130,sports,male,star,C
21496,creator,male,star,D
46073,sports,male,star,D
42381,sports,male,star,C
8468,creator,male,star,C
44680,sports,male,star,B
32539,sports,male,star,B
11008,sports,male,star,D
41597,science,male,star,D
45092,science,female,star,D
10480,sports,male,star,C
13958,performer,male,star,B
40707,sports,male,star,B
26013,creator,male,star,D
33058,performer,male,star,A
25053,performer,female,star,C
16718,performer,female,star,E
33333,performer,female,star,B
20448,sports,male,star,B
5828,creator,male,star,B
16512,creator,male,star,D
3410,politics,male,star,E
33747,performer,male,star,D
19607,performer,male,star,C
39088,performer,female,star,C
1846,sports,male,star,C
5158,sports,male,star,B
8109,sports,male,star,B
28411,creator,male,star,D
25208,creator,male,star,C
37303,performer,male,star,C
3414,creator,male,star,C
8709,performer,male,star,C
33764,performer,female,star,C
46145,performer,female,star,B
7326,sports,male,star,B
36551,creator,male,star,D
6643,performer,male,star,D
41908,performer,male,star,B
12999,sports,male,star,B
31083,sports,male,star,B
28182,creator,female,star,B
17520,sports,male,star,C
12182,performer,male,star,B
32410,performer,male,star,C
36725,sports,male,star,B
35343,sports,male,star,B
22723,politics,male,star,C
27216,performer,male,star,C
11065,sports,male,star,B
10352,performer,female,star,C
46040,sports,male,star,C
33449,sports,male,star,C
23846,manager,male,star,E
11700,sports,male,star,B
5964,performer,male,star,B
34538,sports,male,star,C
21614,performer,male,star,D
36042,sports,male,star,B
15873,politics,female,star,D
24862,performer,female,star,B
7000,politics,male,star,E
26157,sports,male,star,B
6427,performer,male,star,B
10741,sports,male,star,B
9787,sports,male,star,B
26445,performer,male,star,E
34351,performer,male,star,B
35957,performer,male,star,C
21285,sports,male,star,B
9953,sports,male,star,B
23733,creator,male,star,C
762,sports,male,star,B
17655,creator,female,star,C
23173,performer,male,star,D
37915,politics,male,star,D
28305,sports,male,star,B
46335,performer,male,star,B
40466,performer,female,star,B
8562,politics,male,star,E
41779,performer,female,star,C
15946,sports,male,star,B
10881,performer,female,star,C
33835,sports,male,star,B
11468,performer,female,star,C
41453,sports,male,star,B
15084,creator,female,star,B
25726,sports,male,star,B
42034,science,male,star,D
4260,sports,male,star,B
44431,creator,male,star,C
14514,creator,female,star,E
10917,creator,male,star,C
19448,performer,male,star,C
42592,creator,male,star,D
24044,manager,female,star,B
46243,performer,male,star,D
4590,sports,male,star,B
36048,science,male,star,D
24063,sports,male,star,B
25421,performer,male,star,C
23878,creator,male,star,B
22365,performer,male,star,C
10419,creator,male,star,C
28606,sports,female,star,B
11501,performer,female,star,B
2759,sports,male,star,B
17070,sports,male,star,C
42209,sports,male,star,B
14469,sports,male,star,C
24676,sports,male,star,B
23735,sports,male,star,B
9059,politics,female,star,C
40268,performer,female,star,B
27676,creator,female,star,D
24868,performer,male,star,C
23999,science,male,star,C
36981,science,male,star,D
17185,politics,male,star,E
15736,performer,female,star,A
40170,creator,male,star,C
8090,sports,male,star,B
17865,sports,male,star,B
17178,creator,female,star,C
18029,sports,male,star,B
35458,performer,female,star,C
8111,creator,female,star,C
6098,sports,female,star,B
33554,performer,female,star,C
13144,creator,female,star,B
35068,sports,male,star,B
7885,science,male,star,D
35479,sports,male,star,C
15432,creator,female,star,C
44470,performer,male,star,C
12942,creator,male,star,D
45094,performer,female,star,D
27065,creator,male,star,D
44911,performer,male,star,C
4685,sports,male,star,B
10063,sports,male,star,B
35221,sports,male,star,B
11737,manager,male,star,C
18732,sports,male,star,B
17412,performer,female,star,C
15029,sports,male,star,B
26584,performer,male,star,E
47555,performer,male,star,C
28732,science,male,star,C
1080,creator,female,star,B
46898,sports,male,star,B
45398,sports,male,star,C
22036,creator,male,star,C
18429,performer,female,star,C
36341,sports,male,star,C
28315,performer,female,star,C
6029,creator,male,star,C
20699,politics,male,star,C
990,sports,male,star,B
35201,sports,male,star,C
17,sports,male,star,C
2354,performer,male,star,B
16158,sports,male,star,C
43874,creator,male,star,D
6785,performer,male,star,B
16519,politics,male,star,E
22122,manager,male,star,C
9273,performer,male,star,B
3752,creator,male,star,D
6667,sports,male,star,B
15865,sports,male,star,B
15761,creator,male,star,C
8058,performer,male,star,C
20685,sports,male,star,C
22065,politics,male,star,E
9207,performer,female,star,B
22717,politics,male,star,D
29960,politics,female,star,E
26688,performer,male,star,B
44160,creator,female,star,C
34488,sports,male,star,B
28626,sports,male,star,B
7327,politics,male,star,D
42982,creator,female,star,D
30599,creator,male,star,D
19784,science,male,star,E
32717,creator,female,star,C
34087,politics,male,star,E
16889,sports,male,star,B
34744,sports,male,star,B
43302,performer,female,star,C
25745,creator,female,star,D
20990,performer,male,star,C
10274,performer,male,star,B
39339,sports,male,star,B
44829,creator,male,star,C
29186,politics,male,star,C
14960,creator,male,star,C
38396,performer,male,star,C
7524,sports,male,star,C
38604,sports,male,star,C
17276,sports,male,star,B
41181,sports,male,star,B
46781,sports,male,star,B
18022,sports,female,star,B
43771,sports,male,star,B
3603,creator,female,star,D
1385,sports,male,star,B
29411,sports,male,star,B
42860,sports,male,star,B
5722,sports,male,star,C
44875,performer,male,star,E
2180,performer,male,star,E
41403,sports,male,star,B
8579,performer,male,star,C
24869,professional,male,star,B
15140,politics,male,star,D
31847,sports,male,star,C
37322,sports,male,star,D
24969,creator,male,star,D
41019,creator,male,star,B
10829,sports,male,star,B
16730,sports,male,star,C
34919,sports,female,star,B
1343,sports,male,star,B
10633,performer,male,star,C
14073,performer,female,star,B
38542,sports,male,star,C
4763,creator,male,star,D
9535,performer,female,star,B
46686,performer,male,star,C
24485,performer,male,star,C
16996,creator,male,star,D
27665,performer,male,star,B
32580,sports,male,star,C
16101,performer,female,star,E
48081,performer,male,star,B
44685,professional,female,star,D
33457,performer,male,star,B
25774,sports,female,star,B
1874,performer,female,star,D
41394,performer,female,star,C
47367,sports,male,star,D
40648,performer,male,star,C
2061,creator,female,star,C
3436,performer,male,star,C
15050,sports,male,star,B
24185,science,female,star,C
26780,creator,male,star,C
28166,sports,male,star,B
40024,sports,male,star,B
13868,sports,female,star,B
10913,performer,female,star,C
6432,creator,male,star,D
21860,professional,male,star,C
23394,performer,male,star,C
14864,sports,male,star,C
26931,politics,male,star,D
10068,creator,male,star,D
14757,sports,male,star,B
1878,sports,male,star,B
18730,sports,male,star,C
34132,creator,female,star,C
11917,politics,male,star,E
18495,performer,male,star,C
34114,politics,male,star,D
33174,performer,male,star,C
42456,sports,male,star,D
14653,politics,male,star,E
15511,politics,male,star,D
22533,politics,male,star,D
8607,performer,male,star,D
33802,sports,female,star,C
3273,creator,male,star,D
2428,sports,male,star,B
32162,performer,male,star,B
31788,sports,male,star,C
45303,creator,male,star,D
34105,sports,male,star,B
39880,creator,female,star,D
20109,creator,male,star,B
9008,performer,male,star,D
36201,performer,female,star,C
28931,politics,male,star,D
25908,creator,male,star,B
41760,science,male,star,D
26305,sports,male,star,D
4422,sports,male,star,B
30216,sports,male,star,C
25336,performer,female,star,C
10103,creator,male,star,D
23660,performer,male,star,C
23270,sports,male,star,B
18967,sports,male,star,A
22269,performer,female,star,C
13550,performer,female,star,D
40289,politics,male,star,C
19049,performer,female,star,C
22200,performer,male,star,C
24346,politics,male,star,D
22549,performer,male,star,C
46222,science,female,star,D
33018,politics,male,star,E
47222,sports,male,star,C
22094,science,male,star,C
29105,sports,male,star,B
38865,performer,female,star,C
25115,sports,female,star,B
34301,creator,male,star,C
46323,performer,male,star,C
22926,performer,male,star,E
43807,performer,female,star,B
45561,creator,male,star,E
3417,performer,female,star,A
45075,creator,male,star,C
26300,sports,male,star,C
809,performer,male,star,C
22915,manager,male,star,C
20387,sports,male,star,C
15392,creator,male,star,B
1480,creator,female,star,C
29498,science,female,star,D
29045,politics,female,star,C
24630,creator,male,star,D
18057,sports,male,star,B
13594,performer,male,star,E
14338,sports,male,star,B
17143,sports,male,star,B
44817,politics,male,star,C
24654,performer,male,star,B
15374,creator,female,star,B
31392,creator,male,star,D
32930,creator,male,star,B
7780,sports,male,star,B
2066,sports,male,star,C
20015,sports,male,star,B
34370,creator,male,star,D
40480,sports,male,star,C
45732,sports,male,star,C
12167,performer,female,star,B
31062,manager,female,star,E
24843,politics,male,star,C
20392,sports,female,star,B
2572,sports,male,star,C
19566,sports,male,star,B
35885,performer,male,star,B
46669,performer,male,star,D
6401,manager,male,star,D
37611,performer,male,star,C
1771,politics,male,star,D
41769,performer,female,star,B
45157,sports,male,star,C
1165,sports,male,star,D
44162,sports,male,star,B
17540,manager,male,star,E
34497,manager,male,star,D
19698,sports,male,star,E
47263,performer,male,star,C
40021,sports,male,star,B
11467,sports,male,star,B
7029,performer,female,star,C
27212,performer,female,star,B
34088,politics,male,star,E
14042,creator,male,star,D
44830,professional,male,star,C
18090,sports,female,star,C
44615,performer,male,star,C
39207,performer,male,star,E
1394,sports,male,star,B
24107,sports,male,star,B
32002,performer,female,star,C
15298,sports,male,star,B
28403,sports,male,star,B
45652,sports,male,star,D
21764,sports,male,star,D
43588,creator,female,star,A
4008,sports,male,star,E
11431,performer,female,star,D
11988,performer,male,star,D
7452,sports,male,star,C
45205,creator,female,star,C
24714,creator,nonbinary,star,C
1625,sports,male,star,D
10447,manager,male,star,D
23920,sports,male,star,B
177,performer,female,star,B
18284,creator,male,star,E
3105,professional,male,star,C
3842,performer,nonbinary,star,C
20577,creator,male,star,C
39344,sports,male,star,D
16665,creator,male,star,A
48161,performer,male,star,C
48051,professional,male,star,C
35264,politics,male,star,D
3773,performer,male,star,D
21895,performer,female,star,C
15588,professional,female,star,D
21632,sports,male,star,B
45324,creator,male,star,C
6518,sports,male,star,C
26934,creator,male,star,C
48202,creator,female,star,D
20779,creator,female,star,B
40518,sports,female,star,C
32641,performer,male,star,C
26309,performer,male,star,E
19289,performer,male,star,D
9113,performer,female,star,B
47100,performer,male,star,C
26981,sports,female,star,B
43625,sports,male,star,B
33987,sports,male,star,B
45960,sports,male,star,C
37164,politics,female,star,D
34508,sports,male,star,B
33818,sports,male,star,B
44575,sports,male,star,B
31419,performer,male,star,D
36796,sports,male,star,B
10062,sports,male,star,C
48248,performer,male,star,C
35199,sports,male,star,B
26829,performer,male,star,B
30755,sports,male,star,B
29447,performer,male,star,C
3461,performer,male,star,E
20394,creator,male,star,E
9610,creator,male,star,D
34936,manager,male,star,C
8122,sports,male,star,B
24750,sports,male,star,C
9908,sports,male,star,C
28037,performer,male,star,C
31837,creator,male,star,D
31460,sports,male,star,B
30202,creator,female,star,C
25713,politics,male,star,D
2373,sports,male,star,B
